,unlevered_ret,static35_ret,static35_equity,static35_notional,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,static35_drawdown,dyn_drawdown
2023-09-15,-0.0017824816234534024,-0.062386856820869085,474216283413.0176,17701938203616.51,36.02383602339868,-0.06421182571800683,153281895283.81802,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.24751365182891227,-0.2206925100862377
2023-09-18,0.0030642603342871944,0.1072491117000518,525075558562.76373,16597569919455.615,38.495716245868216,0.11796089633218912,171363165042.99396,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.16681015942114719,-0.12876470005762175
2023-09-19,0.0003530429606957153,0.012356503624350035,531563656605.20215,18377644549696.73,34.4338664904695,0.01215663417399633,173446364351.3198,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.156514846136263,-0.11817341123675029
2023-09-20,0.001096590511941331,0.03838066791794659,551965424786.6158,18604727981182.074,34.0202942191555,0.03730633185417844,179917011978.71088,196689878215.8248,5900696346474.744,5900696346474.744,False,-0.12414132255210075,-0.08527569587851036
2023-09-21,0.004583819041175996,0.16043366644115986,640519261633.8849,19318789867531.555,32.79676714046895,0.1503344457074968,206964736247.87946,206964736247.87946,5900696346474.744,5900696346474.743,False,0.0,0.0
2023-09-22,0.0031974131098715386,0.11190945884550385,712199425583.4546,22418174157185.973,30.0,0.09592239329614616,226817289076.6817,226817289076.6817,6208942087436.384,6208942087436.384,False,0.0,0.0
2023-09-25,7.461429474364678e-05,0.0026115003160276373,714059334608.4406,24926979895420.91,30.0,0.0022384288423094034,227325003438.48538,227325003438.48538,6804518672300.451,6804518672300.451,False,0.0,0.0
2023-09-26,-0.0004164191988298427,-0.014574671959044494,703652154047.2289,24992076711295.418,30.0,-0.01249257596489528,224485128564.31003,227325003438.48538,6819750103154.562,6819750103154.562,False,-0.014574671959044605,-0.01249257596489528
2023-09-27,4.2096748703812636e-05,0.0014733862046334423,704688905423.8627,24627825391653.01,30.37951844191253,0.0012788789535920335,224772217870.62534,227325003438.48538,6819750103154.562,6819750103154.562,False,-0.013122759875012657,-0.01122967350378079
2023-09-28,0.00147321179086779,0.05156241268037265,741024365576.6079,24664111689835.195,30.340716338350504,0.04469830105303296,234819154133.3645,234819154133.3645,6819750103154.562,6819750103154.562,False,0.0,0.0
